Player_ID,Player_Name,Age,Gender,Skill_Level,Sport,City,Neighborhood,Available_Days,Available_Times,Hours_Available,Competitive_Level
ID_14647,سعيد العتيبي,20,ذكر,محترف,سلة,مكة,الشوقية,"الاثنين, الأحد","صباحًا, ظهرًا, ليلاً",4,ودي
ID_14648,ياسر الشمراني,38,أنثى,محترف,سلة,مكة,العوالي,الثلاثاء,"عصرًا, ليلاً, صباحًا",2,تنافسي
ID_14649,لولوة العسيري,28,أنثى,مبتدئ,كرة القدم,المدينة,الدويمة,"الأربعاء, الأحد",مساءً,5,احترافي
ID_14650,راكان الشمري,32,أنثى,متوسط,كرة الطائرة,المدينة,العاقول,"الخميس, الثلاثاء, الأربعاء","عصرًا, مساءً",2,تنافسي
ID_14651,شهد العنبر,42,ذكر,محترف,تنس طاولة,بريدة,الريان,"السبت, الأربعاء, الاثنين",عصرًا,1,تنافسي
ID_14652,راكان الشمراني,36,ذكر,مبتدئ,كرة القدم,الرياض,العليا,الثلاثاء,"صباحًا, عصرًا, مساءً",3,احترافي
ID_14653,نورة الحربي,36,ذكر,متوسط,سكواش,الدمام,الشاطئ,"الجمعة, السبت, الأربعاء","عصرًا, ظهرًا, صباحًا",2,احترافي
ID_14654,ماجد العنزي,27,أنثى,مبتدئ,سكواش,تبوك,الشمال,الثلاثاء,"مساءً, ظهرًا",2,احترافي
ID_14655,أحمد الشمري,37,ذكر,متوسط,كرة الطائرة,بريدة,المنتزه,"الأربعاء, الاثنين","صباحًا, ليلاً, ظهرًا",2,احترافي
ID_14656,سعيد العسيري,25,أنثى,متقدم,سكواش,أبها,الضباب,الجمعة,"ظهرًا, عصرًا",4,احترافي
ID_14657,عبدالله الهاجري,38,ذكر,مبتدئ,كرة القدم,أبها,الخالدية,"الأحد, الخميس, الأربعاء, السبت",مساءً,2,ودي
ID_14658,شهد العسيري,42,ذكر,مبتدئ,سكواش,أبها,المروج,الأحد,"عصرًا, مساءً, ليلاً",5,ودي
ID_14659,جمال المالكي,21,أنثى,متوسط,تنس,الدمام,النخيل,"السبت, الثلاثاء, الخميس, الأربعاء","ظهرًا, صباحًا, عصرًا",2,تنافسي
ID_14660,سلمان الهاجري,37,أنثى,متقدم,كرة القدم,أبها,السروات,"الخميس, السبت","ليلاً, مساءً, عصرًا",3,تنافسي
ID_14661,علي القحطاني,20,أنثى,مبتدئ,تنس طاولة,الرياض,العليا,"الثلاثاء, الخميس","ليلاً, مساءً",1,احترافي
ID_14662,راكان العتيبي,38,ذكر,مبتدئ,تنس طاولة,الطائف,النسيم,"الأربعاء, الاثنين, الثلاثاء","صباحًا, مساءً, ظهرًا",5,ودي
ID_14663,نورة الشمراني,25,أنثى,متوسط,سكواش,المدينة,القصواء,"الأربعاء, الاثنين","ظهرًا, مساءً",5,تنافسي
ID_14664,عبدالرحمن القحطاني,27,أنثى,متقدم,بادل,الرياض,الملز,"الأربعاء, السبت, الاثنين",مساءً,1,تنافسي
ID_14665,تركي الشمري,43,ذكر,مبتدئ,سلة,بريدة,الريان,الأحد,"مساءً, ظهرًا",2,احترافي
ID_14666,راكان الدوسري,24,أنثى,مبتدئ,سلة,تبوك,الشمال,"الأحد, السبت, الخميس, الاثنين","عصرًا, ليلاً",4,ودي
ID_14667,أحمد العنزي,25,أنثى,متقدم,سلة,جدة,الحمراء,"الاثنين, الثلاثاء, السبت",مساءً,3,تنافسي
ID_14668,ناصر الشمراني,26,أنثى,متقدم,سكواش,الخبر,الدوحة,"السبت, الأحد","مساءً, ليلاً, ظهرًا",4,ودي
ID_14669,ريم القرشي,38,ذكر,محترف,سكواش,الرياض,اليرموك,الأحد,"عصرًا, مساءً",4,احترافي
ID_14670,مها الغامدي,18,ذكر,متقدم,سلة,بريدة,النهضة,"الثلاثاء, الأربعاء, الجمعة","صباحًا, ليلاً, مساءً",2,تنافسي
ID_14671,سعيد العسيري,20,ذكر,مبتدئ,تنس طاولة,بريدة,الريان,"الأربعاء, الأحد",ظهرًا,1,تنافسي
ID_14672,سعيد الخثعمي,20,أنثى,محترف,بادل,الرياض,النخيل,"السبت, الأحد",صباحًا,4,تنافسي
ID_14673,طارق العنبر,43,أنثى,محترف,تنس,بريدة,الوسيطى,الجمعة,"صباحًا, ظهرًا",2,احترافي
ID_14674,جمال العتيبي,27,أنثى,مبتدئ,سلة,أبها,الضباب,الاثنين,"ليلاً, صباحًا, عصرًا",5,تنافسي
ID_14675,ماجد الشمري,36,أنثى,محترف,كرة الطائرة,جدة,الحمراء,"الاثنين, الجمعة, الخميس, الثلاثاء",عصرًا,3,ودي
ID_14676,شهد الخثعمي,19,أنثى,متقدم,تنس طاولة,تبوك,النهضة,"الجمعة, السبت, الأحد","صباحًا, ظهرًا, ليلاً",2,ودي
ID_14677,ناصر الغامدي,42,أنثى,مبتدئ,كرة الطائرة,الطائف,شهار,الجمعة,مساءً,5,ودي
ID_14678,تركي العنزي,33,أنثى,مبتدئ,تنس طاولة,المدينة,القصواء,"الاثنين, الثلاثاء, الجمعة, السبت","صباحًا, ليلاً, مساءً",4,تنافسي
ID_14679,محمد الدوسري,30,أنثى,محترف,كرة القدم,أبها,النميص,"السبت, الثلاثاء","مساءً, ظهرًا, عصرًا",3,تنافسي
ID_14680,جواهر العنزي,29,أنثى,متوسط,كرة الطائرة,الرياض,العليا,الاثنين,"مساءً, صباحًا, ظهرًا",1,ودي
ID_14681,هند القرشي,23,أنثى,متقدم,سلة,أبها,السروات,"الأحد, الاثنين, الثلاثاء",مساءً,3,تنافسي
ID_14682,محمد العسيري,42,ذكر,متقدم,كرة القدم,المدينة,الخالدية,"الثلاثاء, الخميس, الجمعة","ليلاً, مساءً",1,ودي
ID_14683,محمد العنزي,18,أنثى,محترف,سلة,المدينة,الخالدية,"الأحد, السبت",صباحًا,5,تنافسي
ID_14684,شهد الخثعمي,31,أنثى,مبتدئ,بادل,أبها,الضباب,"الاثنين, الثلاثاء, الأحد","مساءً, صباحًا, عصرًا",3,احترافي
ID_14685,خالد الهاجري,30,ذكر,متقدم,كرة الطائرة,جدة,الصفا,السبت,"عصرًا, صباحًا",4,تنافسي
ID_14686,علي العنبر,36,ذكر,متوسط,سلة,الرياض,العليا,"الخميس, الأربعاء","مساءً, ظهرًا, ليلاً",4,احترافي
ID_14687,أحمد الغامدي,41,ذكر,متقدم,تنس,مكة,بطحاء قريش,"السبت, الأحد, الثلاثاء, الاثنين",صباحًا,1,احترافي
ID_14688,سالم السبيعي,38,أنثى,محترف,كرة القدم,بريدة,المنتزه,"الخميس, الاثنين",ليلاً,1,تنافسي
ID_14689,ماجد الشمري,18,أنثى,متقدم,كرة القدم,بريدة,الوسيطى,"الأربعاء, الخميس, السبت",ظهرًا,1,احترافي
ID_14690,عبدالرحمن الخثعمي,40,أنثى,متقدم,تنس طاولة,جدة,الحمراء,"الأربعاء, السبت, الأحد, الاثنين",عصرًا,1,احترافي
ID_14691,هند السبيعي,37,أنثى,محترف,سلة,الخبر,الخزامى,الجمعة,"مساءً, صباحًا, عصرًا",1,احترافي
ID_14692,فهد الهاجري,31,ذكر,متوسط,كرة القدم,الخبر,الخزامى,الثلاثاء,"ليلاً, عصرًا",5,احترافي
ID_14693,نورة العسيري,26,ذكر,متقدم,بادل,المدينة,العزيزية,"الاثنين, الثلاثاء, الأربعاء",ظهرًا,5,ودي
ID_14694,لولوة القرشي,35,أنثى,متوسط,سلة,الطائف,الردف,"الثلاثاء, الأربعاء, الاثنين","مساءً, صباحًا, عصرًا",3,احترافي
ID_14695,رزان الهاجري,20,أنثى,محترف,تنس طاولة,الطائف,شهار,"السبت, الجمعة","مساءً, ليلاً",2,ودي
ID_14696,نايف الشمري,18,ذكر,متقدم,تنس طاولة,أبها,المروج,"الجمعة, الثلاثاء, الاثنين",ظهرًا,3,تنافسي
ID_14697,عبدالله المالكي,42,ذكر,مبتدئ,تنس,المدينة,العزيزية,"السبت, الثلاثاء, الجمعة, الأحد","صباحًا, ليلاً, مساءً",5,احترافي
ID_14698,رزان العسيري,42,أنثى,متقدم,سلة,تبوك,الشمال,الخميس,صباحًا,2,احترافي
ID_14699,ماجد العنزي,27,ذكر,مبتدئ,كرة الطائرة,المدينة,العاقول,"الجمعة, السبت, الأربعاء, الخميس",ظهرًا,1,تنافسي
ID_14700,جواهر القرشي,36,أنثى,متوسط,سلة,مكة,الكعكية,"الأربعاء, الأحد, الاثنين",مساءً,2,ودي
ID_14701,مها العنزي,22,أنثى,متوسط,تنس,المدينة,الخالدية,"الاثنين, الجمعة, الخميس","عصرًا, مساءً, صباحًا",3,ودي
ID_14702,رزان الدوسري,33,أنثى,مبتدئ,بادل,تبوك,الورود,الثلاثاء,"مساءً, ظهرًا, عصرًا",3,احترافي
ID_14703,تركي الشمراني,28,ذكر,مبتدئ,سلة,بريدة,الرابية,"الثلاثاء, الجمعة, الأربعاء, الخميس","مساءً, صباحًا",2,ودي
ID_14704,نايف الخثعمي,39,أنثى,متقدم,تنس,الطائف,الوسام,"الاثنين, الجمعة, السبت, الأربعاء","مساءً, ليلاً",3,احترافي
ID_14705,جمال المالكي,24,أنثى,محترف,سكواش,أبها,الضباب,"السبت, الثلاثاء","صباحًا, عصرًا",2,احترافي
ID_14706,لولوة الهاجري,37,ذكر,محترف,كرة الطائرة,أبها,المروج,الأحد,"عصرًا, ظهرًا, صباحًا",3,احترافي
ID_14707,جواهر الشمري,39,أنثى,متوسط,سكواش,بريدة,الرابية,"الأربعاء, السبت, الخميس, الثلاثاء","عصرًا, ليلاً",3,تنافسي
ID_14708,فهد المالكي,19,ذكر,محترف,كرة القدم,أبها,المروج,"السبت, الثلاثاء","عصرًا, ظهرًا",1,احترافي
ID_14709,محمد العتيبي,28,أنثى,متوسط,بادل,تبوك,النهضة,الأحد,"عصرًا, ليلاً, ظهرًا",1,تنافسي
ID_14710,أحمد المالكي,26,ذكر,مبتدئ,كرة الطائرة,مكة,العوالي,السبت,"مساءً, عصرًا, ظهرًا",5,تنافسي
ID_14711,عبدالرحمن الحربي,26,ذكر,محترف,تنس طاولة,الخبر,الدوحة,الثلاثاء,"مساءً, ظهرًا, صباحًا",2,ودي
ID_14712,عبدالرحمن الهاجري,30,أنثى,محترف,تنس,تبوك,النهضة,الأحد,ظهرًا,3,ودي
ID_14713,خالد الشمري,27,أنثى,محترف,بادل,بريدة,الرابية,"الجمعة, الاثنين, الأحد","مساءً, ظهرًا, ليلاً",3,ودي
ID_14714,عبدالرحمن الهاجري,18,أنثى,مبتدئ,سكواش,تبوك,الشمال,الثلاثاء,"ظهرًا, ليلاً",4,ودي
ID_14715,محمد القحطاني,37,أنثى,مبتدئ,بادل,الطائف,الردف,"الخميس, السبت, الجمعة, الثلاثاء","عصرًا, صباحًا",2,ودي
ID_14716,نايف الشمراني,25,أنثى,مبتدئ,سلة,الدمام,الجامعيين,"الأحد, الثلاثاء","عصرًا, مساءً",4,احترافي
ID_14717,لولوة الحربي,34,أنثى,متقدم,كرة القدم,مكة,العوالي,"الأربعاء, الأحد","ليلاً, عصرًا",2,ودي
ID_14718,سلمان القحطاني,26,ذكر,مبتدئ,تنس,تبوك,النهضة,"الأحد, الخميس",مساءً,5,احترافي
ID_14719,هند الغامدي,32,أنثى,متوسط,كرة الطائرة,تبوك,العليا,"الخميس, الاثنين, الجمعة, الثلاثاء",ليلاً,5,احترافي
ID_14720,ياسر المالكي,30,أنثى,متقدم,بادل,مكة,الشوقية,"الأحد, الثلاثاء","مساءً, ظهرًا",4,تنافسي
ID_14721,نايف العتيبي,23,ذكر,محترف,سكواش,تبوك,العليا,"الاثنين, الأحد","مساءً, عصرًا",5,احترافي
ID_14722,ريم الهاجري,28,أنثى,متقدم,تنس,جدة,الفيصلية,الثلاثاء,مساءً,3,ودي
ID_14723,مها العنبر,36,ذكر,مبتدئ,بادل,الرياض,الملز,"الأحد, السبت, الاثنين, الأربعاء","مساءً, صباحًا",5,ودي
ID_14724,حسن الغامدي,27,ذكر,مبتدئ,كرة القدم,الدمام,الخليج,"السبت, الثلاثاء, الأربعاء, الخميس","ظهرًا, صباحًا",5,تنافسي
ID_14725,سلمان الدوسري,35,ذكر,متوسط,تنس طاولة,تبوك,الشمال,"الأحد, الجمعة, الثلاثاء, الأربعاء","ليلاً, عصرًا",4,تنافسي
ID_14726,جمال الغامدي,19,ذكر,متوسط,كرة الطائرة,جدة,السلامة,"الاثنين, الثلاثاء, الخميس","ليلاً, صباحًا, مساءً",5,تنافسي
ID_14727,حسن الحربي,35,ذكر,متقدم,تنس طاولة,جدة,الفيصلية,"الاثنين, الخميس, السبت, الجمعة","صباحًا, ليلاً, عصرًا",1,احترافي
ID_14728,سارة العنزي,21,ذكر,متقدم,كرة الطائرة,تبوك,العليا,"الأربعاء, السبت",ليلاً,3,ودي
ID_14729,عبدالرحمن الغامدي,42,ذكر,متوسط,تنس طاولة,مكة,العوالي,الاثنين,ليلاً,3,احترافي
ID_14730,هند القحطاني,33,ذكر,متقدم,كرة القدم,الخبر,العقربية,"الجمعة, الخميس, السبت","صباحًا, ليلاً",4,تنافسي
ID_14731,حسن العتيبي,20,أنثى,محترف,سلة,الدمام,الجامعيين,"الثلاثاء, الأحد","صباحًا, ليلاً, ظهرًا",4,تنافسي
ID_14732,فاطمة القرشي,39,ذكر,مبتدئ,سكواش,أبها,السروات,"الجمعة, الأحد","ظهرًا, مساءً",5,ودي
ID_14733,راكان الهاجري,19,ذكر,متقدم,كرة الطائرة,الرياض,السويدي,السبت,عصرًا,4,ودي
ID_14734,طارق العنبر,27,أنثى,مبتدئ,تنس طاولة,الخبر,الحزام الذهبي,الخميس,"ظهرًا, عصرًا, ليلاً",2,احترافي
ID_14735,هند القرشي,25,أنثى,متقدم,بادل,المدينة,العزيزية,"الثلاثاء, السبت",ظهرًا,3,احترافي
ID_14736,سلمان القرشي,28,ذكر,متقدم,تنس طاولة,أبها,السروات,"الاثنين, الأحد, الخميس, الأربعاء","ليلاً, ظهرًا, عصرًا",1,احترافي
ID_14737,راكان المالكي,31,ذكر,مبتدئ,تنس,مكة,العوالي,"الاثنين, الخميس, الأحد",مساءً,5,تنافسي
ID_14738,فهد القرشي,34,أنثى,مبتدئ,تنس,الدمام,النخيل,"الخميس, الجمعة","عصرًا, صباحًا, ظهرًا",5,احترافي
ID_14739,عبدالرحمن الهاجري,28,ذكر,متوسط,سكواش,المدينة,الدويمة,"الثلاثاء, الاثنين","مساءً, ليلاً",4,ودي
ID_14740,سالم الشمراني,29,ذكر,مبتدئ,كرة القدم,الخبر,الحزام الذهبي,"الثلاثاء, الأربعاء, السبت","ليلاً, عصرًا",4,تنافسي
ID_14741,خالد العنبر,38,أنثى,متقدم,كرة القدم,جدة,الحمراء,"الخميس, السبت, الجمعة","ليلاً, عصرًا, مساءً",4,ودي
ID_14742,خالد الخثعمي,34,ذكر,مبتدئ,تنس طاولة,جدة,السلامة,الثلاثاء,"مساءً, ليلاً, عصرًا",5,ودي
ID_14743,حسن القرشي,23,أنثى,متقدم,تنس طاولة,جدة,الفيصلية,"الجمعة, الاثنين, السبت, الخميس",صباحًا,2,احترافي
ID_14744,شهد الحربي,25,ذكر,متوسط,كرة الطائرة,الخبر,الحزام الذهبي,"الخميس, الجمعة, الثلاثاء, الاثنين","مساءً, عصرًا, ليلاً",4,احترافي
ID_14745,تركي العتيبي,43,أنثى,متقدم,كرة القدم,الطائف,الردف,"الأربعاء, الاثنين, السبت",ليلاً,4,تنافسي
ID_14746,محمد الدوسري,27,أنثى,محترف,سكواش,الخبر,العقربية,السبت,"ليلاً, صباحًا, عصرًا",1,احترافي
ID_14747,علي السبيعي,26,ذكر,محترف,بادل,جدة,الفيصلية,"الخميس, الثلاثاء","مساءً, عصرًا",1,تنافسي
ID_14748,طارق القرشي,35,ذكر,مبتدئ,تنس,أبها,النميص,"الثلاثاء, الأربعاء, السبت, الأحد",صباحًا,4,ودي
ID_14749,هند العنزي,37,ذكر,محترف,سكواش,جدة,الصفا,"الأربعاء, الأحد","ليلاً, ظهرًا",4,تنافسي
ID_14750,ياسر القحطاني,25,ذكر,محترف,كرة القدم,الطائف,الوسام,السبت,صباحًا,2,تنافسي
ID_14751,ناصر القحطاني,19,أنثى,متقدم,كرة القدم,بريدة,الرابية,"السبت, الخميس, الثلاثاء",مساءً,5,ودي
ID_14752,سالم العنبر,26,أنثى,محترف,تنس طاولة,الخبر,الخزامى,"الخميس, الجمعة, الأربعاء, الاثنين",عصرًا,2,ودي
ID_14753,نورة الشمراني,19,ذكر,متوسط,سلة,أبها,الضباب,"السبت, الجمعة",ليلاً,5,تنافسي
ID_14754,شهد العنبر,33,أنثى,محترف,تنس,أبها,الضباب,"السبت, الجمعة, الثلاثاء","ظهرًا, ليلاً, عصرًا",3,احترافي
ID_14755,علي الخثعمي,26,أنثى,مبتدئ,سلة,المدينة,العاقول,"السبت, الثلاثاء, الخميس, الجمعة",صباحًا,4,احترافي
ID_14756,ناصر العنبر,27,ذكر,متوسط,تنس طاولة,الدمام,النخيل,"الثلاثاء, الأربعاء",ظهرًا,4,ودي
ID_14757,سالم العنزي,41,ذكر,متقدم,سكواش,مكة,الشوقية,"السبت, الجمعة, الثلاثاء, الخميس","ليلاً, مساءً",3,ودي
ID_14758,علي العتيبي,44,ذكر,متوسط,سلة,المدينة,الدويمة,"الأربعاء, الجمعة, الثلاثاء, السبت","ظهرًا, ليلاً, صباحًا",4,ودي
ID_14759,راكان المالكي,31,ذكر,محترف,سكواش,الخبر,الدوحة,"الاثنين, السبت, الجمعة","عصرًا, مساءً, صباحًا",2,احترافي
ID_14760,جمال العتيبي,26,ذكر,متوسط,سلة,أبها,السروات,"الخميس, السبت","عصرًا, ليلاً",3,ودي
ID_14761,سعيد الهاجري,35,أنثى,متقدم,بادل,الطائف,شهار,"الثلاثاء, الاثنين","ليلاً, ظهرًا",4,تنافسي
ID_14762,نورة الغامدي,36,ذكر,متوسط,بادل,المدينة,القصواء,"الجمعة, الاثنين, الأربعاء","عصرًا, مساءً, ظهرًا",5,تنافسي
ID_14763,طارق الشمري,27,أنثى,محترف,بادل,الطائف,شهار,"الخميس, الجمعة",ليلاً,4,احترافي
ID_14764,لولوة السبيعي,24,أنثى,متوسط,سلة,مكة,الزاهر,الأحد,"ليلاً, صباحًا, مساءً",1,ودي
ID_14765,ماجد العنزي,44,ذكر,متوسط,تنس,الدمام,الجامعيين,"الجمعة, الخميس","عصرًا, ليلاً",5,تنافسي
ID_14766,جواهر المالكي,34,ذكر,مبتدئ,تنس طاولة,بريدة,المنتزه,"الثلاثاء, الأربعاء","ليلاً, مساءً",2,تنافسي
ID_14767,لولوة الغامدي,20,ذكر,متوسط,سكواش,جدة,النسيم,"الخميس, الاثنين, الثلاثاء","عصرًا, ليلاً, ظهرًا",5,تنافسي
ID_14768,نورة المالكي,41,أنثى,محترف,سلة,مكة,بطحاء قريش,"الخميس, الاثنين, الأربعاء, السبت",ظهرًا,5,احترافي
ID_14769,تركي القحطاني,35,أنثى,محترف,بادل,الدمام,الريان,"الأحد, الخميس",مساءً,5,تنافسي
ID_14770,ماجد العنبر,37,أنثى,متقدم,كرة القدم,الدمام,الريان,"السبت, الأربعاء","عصرًا, ظهرًا, صباحًا",1,تنافسي
ID_14771,عبدالرحمن الحربي,19,ذكر,محترف,تنس,تبوك,النهضة,"الأحد, الخميس, الاثنين","صباحًا, ليلاً, مساءً",1,ودي
ID_14772,مها المالكي,37,ذكر,متوسط,كرة القدم,الدمام,النخيل,"الأربعاء, الثلاثاء",صباحًا,1,احترافي
ID_14773,حسن العتيبي,28,أنثى,محترف,كرة القدم,مكة,بطحاء قريش,"الاثنين, الجمعة, الخميس",ليلاً,3,تنافسي
ID_14774,سعيد الحربي,27,ذكر,متقدم,سكواش,الرياض,السويدي,"الخميس, السبت",ليلاً,1,ودي
ID_14775,مها الشمراني,30,ذكر,متقدم,كرة الطائرة,الرياض,النخيل,"الأحد, الثلاثاء","ليلاً, ظهرًا",5,ودي
ID_14776,جمال القرشي,23,أنثى,محترف,كرة القدم,الرياض,العليا,الخميس,"ليلاً, مساءً",1,تنافسي
ID_14777,بدر السبيعي,31,ذكر,مبتدئ,سكواش,تبوك,النهضة,"السبت, الثلاثاء",ظهرًا,5,احترافي
ID_14778,فاطمة القحطاني,22,أنثى,محترف,تنس طاولة,الخبر,العقربية,"الأربعاء, الأحد, الثلاثاء",عصرًا,2,تنافسي
ID_14779,ريم العنبر,27,ذكر,متقدم,سكواش,المدينة,الدويمة,"الاثنين, السبت, الجمعة",ظهرًا,4,تنافسي
ID_14780,أحمد العتيبي,21,ذكر,محترف,كرة الطائرة,بريدة,الرابية,"الثلاثاء, الخميس, الاثنين",عصرًا,4,احترافي
ID_14781,نورة العنبر,39,أنثى,مبتدئ,سلة,الطائف,شهار,"الأربعاء, الجمعة","عصرًا, ظهرًا",5,احترافي
ID_14782,حسن الحربي,18,ذكر,محترف,بادل,المدينة,الخالدية,الأحد,"ظهرًا, مساءً",4,ودي
ID_14783,شهد العنزي,37,ذكر,متوسط,كرة القدم,الدمام,النخيل,"الأربعاء, الأحد","عصرًا, مساءً, ليلاً",2,احترافي
ID_14784,بدر السبيعي,33,أنثى,مبتدئ,كرة القدم,الرياض,النخيل,"الأحد, الخميس","مساءً, عصرًا",3,تنافسي
ID_14785,سارة العنبر,31,ذكر,متقدم,تنس طاولة,الدمام,النخيل,"الجمعة, الثلاثاء, الاثنين, الأحد",مساءً,4,احترافي
ID_14786,هند العسيري,43,أنثى,متقدم,كرة الطائرة,أبها,السروات,"السبت, الأحد, الجمعة","ليلاً, صباحًا",5,تنافسي
ID_14787,سارة العنزي,37,ذكر,متقدم,سلة,الطائف,شهار,الأحد,"صباحًا, عصرًا",1,احترافي
ID_14788,سلمان العنزي,37,ذكر,متوسط,تنس طاولة,الدمام,الريان,"الخميس, الاثنين, الأحد, الجمعة","عصرًا, ليلاً",4,ودي
ID_14789,هند الغامدي,18,ذكر,متقدم,كرة القدم,بريدة,المنتزه,"الاثنين, الثلاثاء, الجمعة",عصرًا,2,احترافي
ID_14790,تركي الدوسري,27,ذكر,متوسط,سكواش,الطائف,الوسام,الأحد,صباحًا,4,ودي
ID_14791,ياسر الدوسري,33,أنثى,متوسط,تنس طاولة,بريدة,الوسيطى,"الخميس, السبت, الجمعة","عصرًا, ليلاً, ظهرًا",4,احترافي
ID_14792,خالد العتيبي,27,أنثى,مبتدئ,سلة,بريدة,النهضة,"الجمعة, الأحد",ليلاً,2,احترافي
ID_14793,سالم القرشي,44,ذكر,مبتدئ,تنس,مكة,العوالي,"الأربعاء, الجمعة, الاثنين","مساءً, ليلاً, صباحًا",1,ودي
ID_14794,حسن الشمراني,31,ذكر,متوسط,كرة الطائرة,الرياض,اليرموك,"الأحد, السبت, الاثنين","مساءً, ظهرًا, عصرًا",3,تنافسي
ID_14795,عبدالله المالكي,43,أنثى,مبتدئ,سلة,تبوك,الشمال,"الاثنين, الأربعاء, الجمعة, الخميس","صباحًا, عصرًا, مساءً",1,احترافي
ID_14796,سعيد العسيري,43,ذكر,مبتدئ,تنس طاولة,مكة,الشوقية,"السبت, الجمعة, الأربعاء","مساءً, صباحًا, ليلاً",2,احترافي
ID_14797,سعيد العنبر,19,ذكر,متقدم,كرة الطائرة,تبوك,الفيصلية,السبت,عصرًا,4,احترافي
ID_14798,هند القرشي,25,ذكر,مبتدئ,بادل,تبوك,الشمال,الأحد,"صباحًا, ليلاً, عصرًا",5,احترافي
ID_14799,جمال الغامدي,18,أنثى,متوسط,كرة الطائرة,الرياض,السويدي,"السبت, الأربعاء, الاثنين, الجمعة","عصرًا, مساءً, صباحًا",1,احترافي
ID_14800,مها الحربي,31,ذكر,متقدم,سلة,الدمام,الجامعيين,"الاثنين, السبت, الثلاثاء","ليلاً, صباحًا, عصرًا",3,احترافي
ID_14801,بدر الخثعمي,20,ذكر,مبتدئ,كرة الطائرة,المدينة,العاقول,"الخميس, السبت","مساءً, ليلاً, ظهرًا",3,ودي
ID_14802,سلمان القرشي,35,أنثى,مبتدئ,سلة,الدمام,الريان,"الجمعة, الثلاثاء","ليلاً, مساءً, ظهرًا",1,تنافسي
ID_14803,رزان الشمراني,19,أنثى,متقدم,تنس طاولة,تبوك,العليا,الاثنين,"صباحًا, عصرًا",4,ودي
ID_14804,حسن الهاجري,21,ذكر,متوسط,كرة القدم,الدمام,الجامعيين,"الخميس, الثلاثاء, الاثنين, الأربعاء","صباحًا, ظهرًا",1,تنافسي
ID_14805,شهد المالكي,21,ذكر,متوسط,تنس طاولة,جدة,النسيم,"الخميس, السبت, الاثنين","ظهرًا, ليلاً, مساءً",1,ودي
ID_14806,جمال العنزي,24,أنثى,متقدم,سكواش,الدمام,النخيل,"الثلاثاء, الخميس, الاثنين",مساءً,2,تنافسي
ID_14807,ماجد الشمراني,37,ذكر,مبتدئ,سكواش,الطائف,الوسام,"الاثنين, الثلاثاء","ليلاً, مساءً, صباحًا",1,تنافسي
ID_14808,أحمد الحربي,43,ذكر,متقدم,تنس,الرياض,السويدي,"الأحد, الخميس, الجمعة","صباحًا, عصرًا",4,احترافي
ID_14809,طارق الهاجري,40,ذكر,متقدم,كرة القدم,أبها,المروج,"الثلاثاء, الأربعاء","صباحًا, ليلاً",1,احترافي
ID_14810,حسن الشمراني,44,أنثى,متوسط,كرة القدم,جدة,النسيم,الخميس,"صباحًا, عصرًا, ليلاً",4,ودي
ID_14811,مها الهاجري,24,ذكر,متقدم,كرة الطائرة,الرياض,اليرموك,السبت,"ليلاً, صباحًا",2,ودي
ID_14812,نايف الخثعمي,41,ذكر,متوسط,كرة الطائرة,بريدة,النهضة,الخميس,"عصرًا, مساءً",2,احترافي
ID_14813,ناصر الحربي,43,ذكر,متقدم,سكواش,جدة,الفيصلية,"الاثنين, الجمعة, الخميس","ظهرًا, صباحًا",2,احترافي
ID_14814,هند العنزي,36,ذكر,مبتدئ,تنس,المدينة,العاقول,"الأربعاء, الاثنين",عصرًا,1,تنافسي
ID_14815,ريم الشمراني,36,أنثى,متوسط,سكواش,بريدة,المنتزه,الخميس,"مساءً, عصرًا",4,احترافي
ID_14816,ياسر الشمري,29,ذكر,متوسط,تنس طاولة,بريدة,النهضة,"الاثنين, الثلاثاء, السبت",ليلاً,1,احترافي
ID_14817,علي الدوسري,18,أنثى,محترف,سلة,بريدة,الريان,الجمعة,"ليلاً, مساءً",5,ودي
ID_14818,تركي الحربي,28,أنثى,محترف,بادل,أبها,النميص,"الثلاثاء, الجمعة","مساءً, صباحًا",3,ودي
ID_14819,سلمان القرشي,38,أنثى,متوسط,سكواش,الدمام,الخليج,"الثلاثاء, الأربعاء, الاثنين",صباحًا,1,ودي
ID_14820,ناصر العنبر,32,أنثى,مبتدئ,تنس طاولة,جدة,الحمراء,"الثلاثاء, الاثنين","ظهرًا, ليلاً",4,احترافي
ID_14821,مها الحربي,32,أنثى,محترف,سكواش,مكة,بطحاء قريش,"الجمعة, الاثنين, الأحد, السبت","ظهرًا, ليلاً, عصرًا",3,ودي
ID_14822,عبدالرحمن الشمراني,32,ذكر,متوسط,تنس,تبوك,العليا,"الثلاثاء, الأربعاء, الأحد, الخميس",مساءً,2,تنافسي
ID_14823,خالد القحطاني,35,ذكر,مبتدئ,سكواش,الخبر,الحزام الذهبي,"الأربعاء, السبت, الاثنين, الثلاثاء",عصرًا,3,ودي
ID_14824,فاطمة الدوسري,21,ذكر,متقدم,بادل,أبها,الخالدية,"الجمعة, الأربعاء, الخميس",صباحًا,2,ودي
ID_14825,جمال الشمراني,36,ذكر,متوسط,كرة القدم,أبها,النميص,"الجمعة, الخميس","صباحًا, ليلاً",4,احترافي
